,StockCode,Description,UnitPrice,CustomerID,Country,Description_literal,Quantity
2781,21293,MIRRORED DOVE WALL DECORATION,2.1,15984.0,United Kingdom,"['MIRRORED', 'DOVE', 'WALL', 'DECORATION']",101
2782,23182,TOILET SIGN OCCUPIED OR VACANT,0.83,17449.0,United Kingdom,"['TOILET', 'SIGN', 'OCCUPIED', 'OR', 'VACANT']",3400
2783,20796,SMALL BLUE PROVENCAL CERAMIC BALL,1.65,17449.0,United Kingdom,"['SMALL', 'BLUE', 'PROVENCAL', 'CERAMIC', 'BALL']",61
2784,22979,PANTRY WASHING UP BRUSH,1.45,14292.0,United Kingdom,"['PANTRY', 'WASHING', 'UP', 'BRUSH']",3829
2785,23177,TREASURE ISLAND BOOK BOX,2.25,15067.0,United Kingdom,"['TREASURE', 'ISLAND', 'BOOK', 'BOX']",2411
2786,23193,BUFFALO BILL TREASURE BOOK BOX,2.25,15067.0,United Kingdom,"['BUFFALO', 'BILL', 'TREASURE', 'BOOK', 'BOX']",1835
2787,23194,GYMKHANNA TREASURE BOOK BOX,2.25,15067.0,United Kingdom,"['GYMKHANNA', 'TREASURE', 'BOOK', 'BOX']",1717
2788,23176,ABC TREASURE BOOK BOX ,2.25,15067.0,United Kingdom,"['ABC', 'TREASURE', 'BOOK', 'BOX', '']",2045
2789,22982,PANTRY PASTRY BRUSH,1.25,16670.0,United Kingdom,"['PANTRY', 'PASTRY', 'BRUSH']",1021
2790,23126,DOLLCRAFT GIRL AMELIE KIT,4.95,17738.0,United Kingdom,"['DOLLCRAFT', 'GIRL', 'AMELIE', 'KIT']",1073
2791,23127,DOLLCRAFT GIRL NICOLE,4.95,17738.0,United Kingdom,"['DOLLCRAFT', 'GIRL', 'NICOLE']",701
2792,16020C,CLEAR STATIONERY BOX SET ,0.85,13230.0,United Kingdom,"['CLEAR', 'STATIONERY', 'BOX', 'SET', '']",6
2793,46776C,WOVEN FROST CUSHION COVER,4.95,14524.0,United Kingdom,"['WOVEN', 'FROST', 'CUSHION', 'COVER']",11
2794,23128,FELTCRAFT BOY JEAN-PAUL KIT,4.95,17416.0,United Kingdom,"['FELTCRAFT', 'BOY', 'JEAN-PAUL', 'KIT']",429
2795,23183,MOTHER'S KITCHEN SPOON REST ,3.75,17841.0,United Kingdom,"[""MOTHER'S"", 'KITCHEN', 'SPOON', 'REST', '']",171
2796,23179,CLOCK MAGNET MUM'S KITCHEN,2.89,17841.0,United Kingdom,"['CLOCK', 'MAGNET', ""MUM'S"", 'KITCHEN']",304
2797,23178,JAM CLOCK MAGNET,2.89,17841.0,United Kingdom,"['JAM', 'CLOCK', 'MAGNET']",307
2798,22981,PANTRY APPLE CORER,1.45,17841.0,United Kingdom,"['PANTRY', 'APPLE', 'CORER']",430
2799,90166,PINK & WHITE ROSEBUD RING,4.25,13959.0,United Kingdom,"['PINK', '&', 'WHITE', 'ROSEBUD', 'RING']",14
2800,37423,WHITE WITH BLACK CATS PLATE,0.85,14796.0,United Kingdom,"['WHITE', 'WITH', 'BLACK', 'CATS', 'PLATE']",78
2801,23180,MUM'S KITCHEN CLOCK,4.95,14796.0,United Kingdom,"[""MUM'S"", 'KITCHEN', 'CLOCK']",103
2802,21634,ASSORTED MINI MADRAS NOTEBOOK,1.25,17001.0,United Kingdom,"['ASSORTED', 'MINI', 'MADRAS', 'NOTEBOOK']",948
2803,90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,4.95,14570.0,United Kingdom,"['TURQ', 'PENDANT', 'TRIPLE', 'SHELL', 'NECKLACE']",4
2804,90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,4.95,14570.0,United Kingdom,"['GREEN', 'PENDANT', 'TRIPLE', 'SHELL', 'NECKLACE']",4
2805,90183C,BLACK DROP EARRINGS W LONG BEADS,2.95,14570.0,United Kingdom,"['BLACK', 'DROP', 'EARRINGS', 'W', 'LONG', 'BEADS']",1
2806,90124B,BLUE MURANO TWIST NECKLACE,9.95,14570.0,United Kingdom,"['BLUE', 'MURANO', 'TWIST', 'NECKLACE']",4
2807,23049,RECYCLED ACAPULCO MAT RED,8.25,14057.0,United Kingdom,"['RECYCLED', 'ACAPULCO', 'MAT', 'RED']",432
2808,23053,RECYCLED ACAPULCO MAT PINK,8.25,14057.0,United Kingdom,"['RECYCLED', 'ACAPULCO', 'MAT', 'PINK']",318
2809,23054,RECYCLED ACAPULCO MAT LAVENDER,8.25,14057.0,United Kingdom,"['RECYCLED', 'ACAPULCO', 'MAT', 'LAVENDER']",267
2810,23050,RECYCLED ACAPULCO MAT GREEN,8.25,14057.0,United Kingdom,"['RECYCLED', 'ACAPULCO', 'MAT', 'GREEN']",458
2811,23052,RECYCLED ACAPULCO MAT TURQUOISE,8.25,14057.0,United Kingdom,"['RECYCLED', 'ACAPULCO', 'MAT', 'TURQUOISE']",570
2812,23051,RECYCLED ACAPULCO MAT BLUE,8.25,14057.0,United Kingdom,"['RECYCLED', 'ACAPULCO', 'MAT', 'BLUE']",333
2813,79026B,"S/4 ICON COASTER,ELVIS LIVES",1.25,17191.0,United Kingdom,"['S/4', 'ICON', 'COASTER,ELVIS', 'LIVES']",25
2814,23185,FRENCH STYLE STORAGE JAR JAM,1.25,15358.0,United Kingdom,"['FRENCH', 'STYLE', 'STORAGE', 'JAR', 'JAM']",322
2815,23184,BULL DOG BOTTLE OPENER,4.95,17243.0,United Kingdom,"['BULL', 'DOG', 'BOTTLE', 'OPENER']",765
2816,90084,PINK CRYSTAL GUITAR PHONE CHARM,0.85,14701.0,United Kingdom,"['PINK', 'CRYSTAL', 'GUITAR', 'PHONE', 'CHARM']",1
2817,35607B,BLACK FEATHER CHRISTMAS DECORATION,0.19,13263.0,United Kingdom,"['BLACK', 'FEATHER', 'CHRISTMAS', 'DECORATION']",96
2818,84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,2.55,14247.0,United Kingdom,"['PURPLE', 'FOXGLOVE', 'ARTIIFCIAL', 'FLOWER']",7
2819,90040C,MURANO STYLE GLASS BRACELET GOLD,3.5,14214.0,United Kingdom,"['MURANO', 'STYLE', 'GLASS', 'BRACELET', 'GOLD']",7
2820,90038B,GLASS AND PAINTED BEADS BRACELET OL,3.75,14214.0,United Kingdom,"['GLASS', 'AND', 'PAINTED', 'BEADS', 'BRACELET', 'OL']",6
2821,90038C,GLASS AND BEADS BRACELET IVORY,3.75,14214.0,United Kingdom,"['GLASS', 'AND', 'BEADS', 'BRACELET', 'IVORY']",6
2822,90214P,"LETTER ""P"" BLING KEY RING",1.25,14606.0,United Kingdom,"['LETTER', '""P""', 'BLING', 'KEY', 'RING']",28
2823,21369,MIRRORED WALL ART SPLODGES,3.75,14817.0,United Kingdom,"['MIRRORED', 'WALL', 'ART', 'SPLODGES']",98
2824,35916A,YELLOW FELT HANGING HEART W FLOWER,0.85,14817.0,United Kingdom,"['YELLOW', 'FELT', 'HANGING', 'HEART', 'W', 'FLOWER']",20
2825,62096B,PURPLE/TURQ FLOWERS HANDBAG,1.25,15752.0,United Kingdom,"['PURPLE/TURQ', 'FLOWERS', 'HANDBAG']",2
2826,84593,CROCHET ROSE DES CLOTHES HANGER,2.95,17817.0,United Kingdom,"['CROCHET', 'ROSE', 'DES', 'CLOTHES', 'HANGER']",5
2827,16248B,BLUE HOLE PUNCH,1.25,15834.0,United Kingdom,"['BLUE', 'HOLE', 'PUNCH']",13
2828,21841,BABY MOUSE RED GINGHAM DRESS,4.25,15834.0,United Kingdom,"['BABY', 'MOUSE', 'RED', 'GINGHAM', 'DRESS']",73
2829,23181,BULL DOG BOTTLE TOP WALL CLOCK,8.25,15764.0,United Kingdom,"['BULL', 'DOG', 'BOTTLE', 'TOP', 'WALL', 'CLOCK']",181
2830,23187,FRENCH STYLE STORAGE JAR BONBONS,1.25,12758.0,Portugal,"['FRENCH', 'STYLE', 'STORAGE', 'JAR', 'BONBONS']",2301
2831,23186,FRENCH STYLE STORAGE JAR CAFE ,1.25,14507.0,United Kingdom,"['FRENCH', 'STYLE', 'STORAGE', 'JAR', 'CAFE', '']",1970
2832,22764,"RUSTIC WOODEN CABINET, GLASS DOORS",24.95,15502.0,United Kingdom,"['RUSTIC', 'WOODEN', 'CABINET,', 'GLASS', 'DOORS']",2
2833,84086B,YELLOW/BLUE RETRO RADIO,2.95,15529.0,United Kingdom,"['YELLOW/BLUE', 'RETRO', 'RADIO']",15
2834,79063C,"RETRO PILL BOX KEY CHAIN,THE KING",0.19,15529.0,United Kingdom,"['RETRO', 'PILL', 'BOX', 'KEY', 'CHAIN,THE', 'KING']",235
2835,23009,I LOVE LONDON BABY GIFT SET,14.95,15057.0,United Kingdom,"['I', 'LOVE', 'LONDON', 'BABY', 'GIFT', 'SET']",209
2836,23007, SPACEBOY BABY GIFT SET,14.95,14291.0,United Kingdom,"['', 'SPACEBOY', 'BABY', 'GIFT', 'SET']",444
2837,23008,DOLLY GIRL BABY GIFT SET,14.95,14291.0,United Kingdom,"['DOLLY', 'GIRL', 'BABY', 'GIFT', 'SET']",414
2838,85088,CANDY SPOT HAND BAG,2.1,15632.0,United Kingdom,"['CANDY', 'SPOT', 'HAND', 'BAG']",186
2839,23010,CIRCUS PARADE BABY GIFT SET,14.95,14156.0,EIRE,"['CIRCUS', 'PARADE', 'BABY', 'GIFT', 'SET']",282
2840,20653,CHERRY BLOSSOM LUGGAGE TAG,1.25,12370.0,Cyprus,"['CHERRY', 'BLOSSOM', 'LUGGAGE', 'TAG']",33
2841,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,0.65,14077.0,United Kingdom,"['ENGLISH', 'ROSE', 'NOTEBOOK', 'A6', 'SIZE']",398
2842,16202A,PASTEL PINK PHOTO ALBUM ,0.5,13226.0,United Kingdom,"['PASTEL', 'PINK', 'PHOTO', 'ALBUM', '']",7
2843,85098B,BLUE FLYING SINGING CANARY,3.75,14800.0,United Kingdom,"['BLUE', 'FLYING', 'SINGING', 'CANARY']",-1
2844,21402,RED  EGG  SPOON,0.12,14502.0,United Kingdom,"['RED', '', 'EGG', '', 'SPOON']",1290
2845,84842,HELLO SAILOR BATHROOM SET,3.75,15493.0,United Kingdom,"['HELLO', 'SAILOR', 'BATHROOM', 'SET']",14
2846,17129F,BLUE GLASS GEMS IN BAG,0.64,15311.0,United Kingdom,"['BLUE', 'GLASS', 'GEMS', 'IN', 'BAG']",425
2847,84227,HEN HOUSE W CHICK IN NEST,0.42,17841.0,United Kingdom,"['HEN', 'HOUSE', 'W', 'CHICK', 'IN', 'NEST']",1
2848,16161G,WRAP BAD HAIR DAY,0.1,17542.0,United Kingdom,"['WRAP', 'BAD', 'HAIR', 'DAY']",700
2849,90201B,BLACK ENAMEL FLOWER RING,2.95,16297.0,United Kingdom,"['BLACK', 'ENAMEL', 'FLOWER', 'RING']",57
2850,85161,ACRYLIC GEOMETRIC LAMP,18.95,12502.0,Spain,"['ACRYLIC', 'GEOMETRIC', 'LAMP']",12
2851,16259,PIECE OF CAMO STATIONERY SET,0.21,14911.0,EIRE,"['PIECE', 'OF', 'CAMO', 'STATIONERY', 'SET']",3272
2852,47013A,WINE BOTTLE DRESSING LT.BLUE,0.29,14462.0,United Kingdom,"['WINE', 'BOTTLE', 'DRESSING', 'LT.BLUE']",14
2853,84968B,SET OF 16 VINTAGE IVORY CUTLERY,12.75,16511.0,United Kingdom,"['SET', 'OF', '16', 'VINTAGE', 'IVORY', 'CUTLERY']",2
2854,21750,LARGE SKULL WINDMILL,2.1,14282.0,United Kingdom,"['LARGE', 'SKULL', 'WINDMILL']",78
2855,35910B,PINK FLOWERS RABBIT EASTER,1.95,12474.0,Germany,"['PINK', 'FLOWERS', 'RABBIT', 'EASTER']",13
2856,46776E,WOVEN CANDY CUSHION COVER ,4.95,13468.0,United Kingdom,"['WOVEN', 'CANDY', 'CUSHION', 'COVER', '']",14
2857,84750A,PINK SMALL GLASS CAKE STAND,1.95,13593.0,United Kingdom,"['PINK', 'SMALL', 'GLASS', 'CAKE', 'STAND']",-3
2858,78033,FLAG OF ST GEORGE CHAIR,5.95,13911.0,United Kingdom,"['FLAG', 'OF', 'ST', 'GEORGE', 'CHAIR']",34
2859,21395,BLUE POLKADOT BEAKER ,0.39,13725.0,United Kingdom,"['BLUE', 'POLKADOT', 'BEAKER', '']",2802
2860,37351,ORANGE FLOWER MUG ,0.39,16728.0,United Kingdom,"['ORANGE', 'FLOWER', 'MUG', '']",4
2861,37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,0.39,16728.0,United Kingdom,"['YELLOW', 'PINK', 'FLOWER', 'DESIGN', 'BIG', 'BOWL']",28
2862,85030,FRENCH CHATEAU OVAL PLATTER,1.95,16728.0,United Kingdom,"['FRENCH', 'CHATEAU', 'OVAL', 'PLATTER']",15
2863,21637,ASSORTED SANSKRIT MINI NOTEBOOK,1.25,15408.0,United Kingdom,"['ASSORTED', 'SANSKRIT', 'MINI', 'NOTEBOOK']",109
2864,47344B,BLUE FLOWER DES PURSE,1.25,15452.0,United Kingdom,"['BLUE', 'FLOWER', 'DES', 'PURSE']",44
2865,46126A,ELVIS WALLHANGING / CURTAIN,1.25,14688.0,United Kingdom,"['ELVIS', 'WALLHANGING', '/', 'CURTAIN']",48
2866,37330,BIG POLKADOT MUG,0.39,15998.0,United Kingdom,"['BIG', 'POLKADOT', 'MUG']",6
2867,90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",7.95,14461.0,United Kingdom,"['FLOWER', 'GLASS', 'GARLD', 'NECKL36""TURQUOIS']",4
2868,90030B,RED KUKUI COCONUT SEED NECKLACE,5.95,14461.0,United Kingdom,"['RED', 'KUKUI', 'COCONUT', 'SEED', 'NECKLACE']",112
2869,90131,PINK/AMETHYST/GOLD NECKLACE,6.95,14461.0,United Kingdom,"['PINK/AMETHYST/GOLD', 'NECKLACE']",4
2870,85224,ASSORTED COLOUR SILK GLASSES CASE,2.1,17250.0,United Kingdom,"['ASSORTED', 'COLOUR', 'SILK', 'GLASSES', 'CASE']",3
2871,23077,DOUGHNUT LIP GLOSS ,1.25,14129.0,United Kingdom,"['DOUGHNUT', 'LIP', 'GLOSS', '']",9602
2872,23076,ICE CREAM SUNDAE LIP GLOSS,1.25,17644.0,United Kingdom,"['ICE', 'CREAM', 'SUNDAE', 'LIP', 'GLOSS']",7892
2873,23078,ICE CREAM PEN LIP GLOSS ,1.25,13089.0,United Kingdom,"['ICE', 'CREAM', 'PEN', 'LIP', 'GLOSS', '']",6559
2874,21770,OPEN CLOSED METAL SIGN,4.95,16904.0,United Kingdom,"['OPEN', 'CLOSED', 'METAL', 'SIGN']",1571
2875,47013C,WINE BOTTLE DRESSING DARK BLUE,0.29,13736.0,United Kingdom,"['WINE', 'BOTTLE', 'DRESSING', 'DARK', 'BLUE']",31
2876,84548,CROCHET BEAR RED/BLUE  KEYRING,1.65,16022.0,United Kingdom,"['CROCHET', 'BEAR', 'RED/BLUE', '', 'KEYRING']",15
2877,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,12.75,16022.0,United Kingdom,"['PINK', 'HAWAIIAN', 'PICNIC', 'HAMPER', 'FOR', '2']",14
2878,15030,FAN BLACK FRAME ,0.29,12748.0,United Kingdom,"['FAN', 'BLACK', 'FRAME', '']",143
2879,21897,POTTING SHED CANDLE CITRONELLA,3.21,17450.0,United Kingdom,"['POTTING', 'SHED', 'CANDLE', 'CITRONELLA']",402
2880,23159,SET OF 5 PANCAKE DAY MAGNETS,2.08,14796.0,United Kingdom,"['SET', 'OF', '5', 'PANCAKE', 'DAY', 'MAGNETS']",2258
2881,23154,SET OF 4 JAM JAR MAGNETS,2.08,14796.0,United Kingdom,"['SET', 'OF', '4', 'JAM', 'JAR', 'MAGNETS']",2411
2882,23156,SET OF 5 MINI GROCERY MAGNETS,2.08,14796.0,United Kingdom,"['SET', 'OF', '5', 'MINI', 'GROCERY', 'MAGNETS']",1614
2883,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,0.83,14796.0,United Kingdom,"['KNICKERBOCKERGLORY', 'MAGNET', 'ASSORTED', '']",1937
2884,84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1.25,12748.0,United Kingdom,"['PACK', '4', 'FLOWER/BUTTERFLY', 'PATCHES']",1
2885,23158,SET OF 5 LUCKY CAT MAGNETS ,1.85,12621.0,Germany,"['SET', 'OF', '5', 'LUCKY', 'CAT', 'MAGNETS', '']",2478
2886,85145,JARDIN ETCHED GLASS LARGE BELL JAR,12.75,16780.0,United Kingdom,"['JARDIN', 'ETCHED', 'GLASS', 'LARGE', 'BELL', 'JAR']",38
2887,21839,MUMMY MOUSE RED GINGHAM RIBBON,5.45,16931.0,United Kingdom,"['MUMMY', 'MOUSE', 'RED', 'GINGHAM', 'RIBBON']",1
2888,85028S,FRENCH CHATEAU SMALL FRUITBOWL,1.95,16931.0,United Kingdom,"['FRENCH', 'CHATEAU', 'SMALL', 'FRUITBOWL']",24
2889,85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,1.95,16931.0,United Kingdom,"['FRENCH', 'CHATEAU', 'LARGE', 'FRUIT', 'BOWL', '']",10
2890,21270,ANTIQUE CREAM CUTLERY CUPBOARD,12.75,14911.0,EIRE,"['ANTIQUE', 'CREAM', 'CUTLERY', 'CUPBOARD']",14
2891,85017A,ENVELOPE 50 ROMANTIC IMAGES,0.85,15033.0,United Kingdom,"['ENVELOPE', '50', 'ROMANTIC', 'IMAGES']",6
2892,90164A,PINK ROSEBUD PEARL BRACELET,7.5,13901.0,United Kingdom,"['PINK', 'ROSEBUD', 'PEARL', 'BRACELET']",19
2893,90124A,PINK MURANO TWIST NECKLACE,9.95,13901.0,United Kingdom,"['PINK', 'MURANO', 'TWIST', 'NECKLACE']",6
2894,90124C,GREEN MURANO TWIST NECKLACE,9.95,13901.0,United Kingdom,"['GREEN', 'MURANO', 'TWIST', 'NECKLACE']",7
2895,21847,GREEN  DIAMANTE PEN IN GIFT BOX,4.95,13901.0,United Kingdom,"['GREEN', '', 'DIAMANTE', 'PEN', 'IN', 'GIFT', 'BOX']",9
2896,90099,NECKLACE+BRACELET SET BLUE HIBISCUS,2.55,15373.0,United Kingdom,"['NECKLACE+BRACELET', 'SET', 'BLUE', 'HIBISCUS']",20
2897,84743C,ORANGE FELT VASE + FLOWERS,1.25,17841.0,United Kingdom,"['ORANGE', 'FELT', 'VASE', '+', 'FLOWERS']",1
2898,23157,SET OF 6 NATIVITY MAGNETS ,2.08,12678.0,France,"['SET', 'OF', '6', 'NATIVITY', 'MAGNETS', '']",2543
2899,90014C,SILVER/BLACK ORBIT NECKLACE,9.95,13118.0,United Kingdom,"['SILVER/BLACK', 'ORBIT', 'NECKLACE']",4
2900,35649,VINTAGE BEAD COSMETIC BAG ,3.35,13124.0,United Kingdom,"['VINTAGE', 'BEAD', 'COSMETIC', 'BAG', '']",16
2901,35809B,ENAMEL BLUE RIM TEA CONTAINER,0.83,15493.0,United Kingdom,"['ENAMEL', 'BLUE', 'RIM', 'TEA', 'CONTAINER']",8
2902,84686,BEACH HUT MIRROR,4.25,17774.0,United Kingdom,"['BEACH', 'HUT', 'MIRROR']",49
2903,22104,MIRROR MOSAIC CANDLE PLATE,1.45,15311.0,United Kingdom,"['MIRROR', 'MOSAIC', 'CANDLE', 'PLATE']",151
2904,20821,GOLDIE LOOKING MIRROR,4.95,16915.0,United Kingdom,"['GOLDIE', 'LOOKING', 'MIRROR']",4
2905,84877A,PINK ROUND COMPACT MIRROR,1.25,16670.0,United Kingdom,"['PINK', 'ROUND', 'COMPACT', 'MIRROR']",12
2906,84875D,BLUE SQUARE COMPACT MIRROR,1.25,16670.0,United Kingdom,"['BLUE', 'SQUARE', 'COMPACT', 'MIRROR']",51
2907,22106,MIRROR MOSAIC HURRICANE LAMP ,6.75,16670.0,United Kingdom,"['MIRROR', 'MOSAIC', 'HURRICANE', 'LAMP', '']",165
2908,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,16.95,14534.0,United Kingdom,"['TEATIME', 'FUNKY', 'FLOWER', 'BACKPACK', 'FOR', '2']",3
2909,23254,CHILDRENS CUTLERY DOLLY GIRL ,4.15,14667.0,United Kingdom,"['CHILDRENS', 'CUTLERY', 'DOLLY', 'GIRL', '']",1644
2910,23256,CHILDRENS CUTLERY SPACEBOY ,4.15,14667.0,United Kingdom,"['CHILDRENS', 'CUTLERY', 'SPACEBOY', '']",1930
2911,90024D,NEW BAROQUE B'FLY NECKLACE PINK,8.5,15038.0,United Kingdom,"['NEW', 'BAROQUE', ""B'FLY"", 'NECKLACE', 'PINK']",1
2912,23255,CHILDRENS CUTLERY CIRCUS PARADE,4.15,17372.0,United Kingdom,"['CHILDRENS', 'CUTLERY', 'CIRCUS', 'PARADE']",954
2913,22039,BOTANICAL LILY GIFT WRAP,0.42,15547.0,United Kingdom,"['BOTANICAL', 'LILY', 'GIFT', 'WRAP']",225
2914,90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,4.25,17550.0,United Kingdom,"['ANTIQUE', 'OPAL', 'WHITE', 'FLOWER', 'EARRINGS']",2
2915,90025A,BAROQUE BUTTERFLY EARRINGS BLACK,3.75,17550.0,United Kingdom,"['BAROQUE', 'BUTTERFLY', 'EARRINGS', 'BLACK']",2
2916,90142D,MOP PENDANT SHELL NECKLACE,4.95,14504.0,United Kingdom,"['MOP', 'PENDANT', 'SHELL', 'NECKLACE']",9
2917,37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,0.29,12982.0,United Kingdom,"['YELLOW/ORANGE', 'FLOWER', 'DESIGN', 'PLATE']",68
2918,84839,SWEETHEART KEY CABINET,5.55,13113.0,United Kingdom,"['SWEETHEART', 'KEY', 'CABINET']",-1
2919,23205,CHARLOTTE BAG VINTAGE ALPHABET ,0.85,15615.0,United Kingdom,"['CHARLOTTE', 'BAG', 'VINTAGE', 'ALPHABET', '']",4961
2920,23201,JUMBO BAG ALPHABET,2.08,15615.0,United Kingdom,"['JUMBO', 'BAG', 'ALPHABET']",11946
2921,23207,LUNCH BAG ALPHABET DESIGN,1.65,15615.0,United Kingdom,"['LUNCH', 'BAG', 'ALPHABET', 'DESIGN']",7106
2922,23199,JUMBO BAG APPLES,2.08,15615.0,United Kingdom,"['JUMBO', 'BAG', 'APPLES']",13164
2923,23206,LUNCH BAG APPLE DESIGN,1.65,15615.0,United Kingdom,"['LUNCH', 'BAG', 'APPLE', 'DESIGN']",11507
2924,23204,CHARLOTTE BAG APPLES DESIGN,0.85,15615.0,United Kingdom,"['CHARLOTTE', 'BAG', 'APPLES', 'DESIGN']",6853
2925,23208,LUNCH BAG VINTAGE LEAF DESIGN,1.65,15981.0,United Kingdom,"['LUNCH', 'BAG', 'VINTAGE', 'LEAF', 'DESIGN']",6152
2926,37468,HARDMAN MUG 3 ASSORTED,0.39,13268.0,United Kingdom,"['HARDMAN', 'MUG', '3', 'ASSORTED']",64
2927,84689,S/2 BEACH HUT TREASURE CHESTS,5.95,17972.0,United Kingdom,"['S/2', 'BEACH', 'HUT', 'TREASURE', 'CHESTS']",3
2928,84856S,SMALL TAHITI BEACH BAG,3.81,15299.0,United Kingdom,"['SMALL', 'TAHITI', 'BEACH', 'BAG']",-1
2929,44242B,PINK FEATHERS CURTAIN,1.25,12477.0,Germany,"['PINK', 'FEATHERS', 'CURTAIN']",52
2930,46776A,WOVEN BUBBLE GUM CUSHION COVER,4.95,13952.0,United Kingdom,"['WOVEN', 'BUBBLE', 'GUM', 'CUSHION', 'COVER']",14
2931,46776F,WOVEN ROSE GARDEN CUSHION COVER ,4.95,13952.0,United Kingdom,"['WOVEN', 'ROSE', 'GARDEN', 'CUSHION', 'COVER', '']",19
2932,46776D,WOVEN SUNSET CUSHION COVER ,4.95,13952.0,United Kingdom,"['WOVEN', 'SUNSET', 'CUSHION', 'COVER', '']",12
2933,PADS,PADS TO MATCH ALL CUSHIONS,0.001,13952.0,United Kingdom,"['PADS', 'TO', 'MATCH', 'ALL', 'CUSHIONS']",4
2934,84731,3 BIRDS CANVAS SCREEN,1.65,17346.0,United Kingdom,"['3', 'BIRDS', 'CANVAS', 'SCREEN']",2
2935,23065,LARGE DECO JEWELLERY STAND,12.5,17346.0,United Kingdom,"['LARGE', 'DECO', 'JEWELLERY', 'STAND']",256
2936,16202B,PASTEL BLUE PHOTO ALBUM ,0.5,15555.0,United Kingdom,"['PASTEL', 'BLUE', 'PHOTO', 'ALBUM', '']",29
2937,23060,HEART BEADED TRELLIS DECORATION,2.08,17841.0,United Kingdom,"['HEART', 'BEADED', 'TRELLIS', 'DECORATION']",244
2938,23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,4.15,13082.0,United Kingdom,"['GEMSTONE', 'CHANDELIER', 'T-LIGHT', 'HOLDER']",340
2939,23066,SMALL DECO JEWELLERY STAND,8.25,17338.0,United Kingdom,"['SMALL', 'DECO', 'JEWELLERY', 'STAND']",244
2940,23068,ALUMINIUM STAMPED HEART,2.49,17338.0,United Kingdom,"['ALUMINIUM', 'STAMPED', 'HEART']",805
2941,23075,DOUBLE CERAMIC PARLOUR HOOK,4.15,18219.0,United Kingdom,"['DOUBLE', 'CERAMIC', 'PARLOUR', 'HOOK']",436
2942,23153,ZINC SWEETHEART WIRE LETTER RACK,3.75,17054.0,United Kingdom,"['ZINC', 'SWEETHEART', 'WIRE', 'LETTER', 'RACK']",244
2943,23073,GEORGIAN TRINKET BOX,12.5,14352.0,United Kingdom,"['GEORGIAN', 'TRINKET', 'BOX']",141
2944,84549,CROCHET WHITE RABBIT KEYRING ,1.65,16170.0,United Kingdom,"['CROCHET', 'WHITE', 'RABBIT', 'KEYRING', '']",31
2945,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,2.95,14672.0,United Kingdom,"['SET', 'OF', '12', 'ROSE', 'BOTANICAL', 'T-LIGHTS']",48
2946,84576,BLUE CAT BISCUIT BARREL PINK HEART,1.95,13263.0,United Kingdom,"['BLUE', 'CAT', 'BISCUIT', 'BARREL', 'PINK', 'HEART']",57
2947,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3.29,13735.0,United Kingdom,"['TRIPLE', 'HOOK', 'ANTIQUE', 'IVORY', 'ROSE']",731
2948,23061,VINTAGE EMBOSSED HEART,1.25,14201.0,United Kingdom,"['VINTAGE', 'EMBOSSED', 'HEART']",961
2949,20823,GOLD WINE GOBLET,0.79,14298.0,United Kingdom,"['GOLD', 'WINE', 'GOBLET']",164
2950,20827,GOLD APERITIF GLASS,0.39,14298.0,United Kingdom,"['GOLD', 'APERITIF', 'GLASS']",88
2951,23055,IVORY CHANDELIER T-LIGHT HOLDER,6.25,16907.0,United Kingdom,"['IVORY', 'CHANDELIER', 'T-LIGHT', 'HOLDER']",225
2952,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,6.25,16907.0,United Kingdom,"['FLOWERS', 'CHANDELIER', 'T-LIGHT', 'HOLDER']",386
2953,23140,TRIPLE WIRE HOOK IVORY HEART,4.15,15436.0,United Kingdom,"['TRIPLE', 'WIRE', 'HOOK', 'IVORY', 'HEART']",148
2954,23141,TRIPLE WIRE HOOK PINK HEART,4.15,15436.0,United Kingdom,"['TRIPLE', 'WIRE', 'HOOK', 'PINK', 'HEART']",68
2955,23135,SMALL ZINC HEART WALL ORGANISER,5.75,15436.0,United Kingdom,"['SMALL', 'ZINC', 'HEART', 'WALL', 'ORGANISER']",1538
2956,23132,SMALL IVORY HEART WALL ORGANISER,5.75,15436.0,United Kingdom,"['SMALL', 'IVORY', 'HEART', 'WALL', 'ORGANISER']",1018
2957,23071,MARIE ANTOIENETT TRINKET BOX GOLD,12.5,15159.0,United Kingdom,"['MARIE', 'ANTOIENETT', 'TRINKET', 'BOX', 'GOLD']",241
